id,Compound,smiles,CAS_RN,logS,Ref_logS,mp,Ref_mp,logPN,Ref_logP,GSE,diff_logS
SolCbio3-1309,C-1187,S=c1nc[nH]c2nc[nH]c12,,-2.95,AqSolDB,308,PubChem,0.01,Kenneth,-2.34,0.61
SolCbio3-1310,C-1507,CCOC(=O)C(C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,,-5.97,AqSolDB,92.1,PubChem,4.28,Kenneth,-4.451,1.519
SolCbio3-1311,C-1514,CC1COC(Cn2cncn2)(c2ccc(Oc3ccc(Cl)cc3)cc2Cl)O1,,-4.91,AqSolDB,78.6,PubChem,4.3,Kenneth,-4.336,0.574
SolCbio3-1312,C-1515,N#Cc1sc2c(=O)c3ccccc3c(=O)c=2sc1C#N,,-6.33,AqSolDB,220,PubChem,2.84,Kenneth,-4.29,2.04
SolCbio3-1313,C-1641,O=Cc1ccccc1C=O,,-1.34,AqSolDB,55.8,PubChem,0.51,PubChem,-0.318,1.022
SolCbio3-1314,C-2046,NC(=O)c1cn(Cc2c(F)cccc2F)nn1,,-3.5,AqSolDB,232,PubChem,0.84,PubChem,-2.41,1.09
SolCbio3-1315,C-2450,Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,,-4.52,AqSolDB,160,PubChem,3.2,Kenneth,-4.05,0.47
SolCbio3-1316,D-91,C=CBr,,-1.275,AqSolDB,-137.8,PubChem,1.57,Kenneth,0.558,1.833
SolCbio3-1317,D-277,CSc1nnc(C(C)(C)C)c(=O)n1N,,-2.245,AqSolDB,126.2,PubChem,1.7,Kenneth,-2.212,0.033
SolCbio3-1318,D-1325,Cc1occc(=O)c1O,,-1.063,AqSolDB,161.5,PubChem,0.09,Kenneth,-0.955,0.108
SolCbio3-1319,D-1378,FC(F)(F)C(F)(F)Cl,,-3.411,AqSolDB,-99.4,PubChem,2.4,PubChem,-0.656,2.755
SolCbio3-1320,D-1379,FC(F)(F)C(F)(F)C(F)(F)F,,-4.518,AqSolDB,-147.6,PubChem,3,Kenneth,-0.774,3.744
SolCbio3-1321,D-1458,ClC(Cl)(Cl)c1ccccc1,,-3.567,AqSolDB,-5,PubChem,2.92,PubChem,-2.12,1.447
SolCbio3-1322,D-1473,c1ccc(COCc2ccccc2)cc1,,-3.695,AqSolDB,3.6,PubChem,3.31,Kenneth,-2.596,1.099
SolCbio3-1323,D-1675,CCOC(=O)C(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,,-4.512,AqSolDB,37,PubChem,4.74,Kenneth,-4.36,0.152
SolCbio3-1324,D-1712,CCCCCOC(=O)CCC,,-2.467,AqSolDB,-73.2,PubChem,3.32,PubChem,-1.838,0.629
SolCbio3-1325,D-2004,OCC(O)C1OC2OC(C(Cl)(Cl)Cl)OC2C1O,,-1.843,AqSolDB,187,PubChem,1.02,PubChem,-2.14,0.297
SolCbio3-1326,E-602,CCC[N+](=O)[O-],,-0.8,AqSolDB,-104.3,PubChem,0.87,Kenneth,0.923,1.723
SolCbio3-1327,E-866,Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O,,-0.17,AqSolDB,157,PubChem,-1.9,Kenneth,1.08,1.25
SolCbio3-1328,E-1183,COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C)c1,,-4.04,AqSolDB,0.3,PubChem,3.3,Kenneth,-2.553,1.487
SolCbio3-1329,E-1236,CC12CCC(C1)C(C)(C)C2=O,,-1.85,AqSolDB,5,PubChem,3.52,Kenneth,-2.82,0.97
SolCbio3-1330,F-86,O=c1ccc2cc3ccoc3cc2o1,,-3.74,AqSolDB,171,PubChem,1.67,Kenneth,-2.63,1.11
SolCbio3-1331,F-136,CCCCOP(=O)(OCCCC)OCCCC,,-2.85,AqSolDB,-80,PubChem,4,Kenneth,-2.45,0.4
SolCbio3-1332,F-321,COc1c2ccoc2cc2oc(=O)ccc12,,-3.6,AqSolDB,188,PubChem,1.93,Kenneth,-3.06,0.54
SolCbio3-1333,F-335,CCCCCOC(=O)c1ccccc1C(=O)OCCCCC,,-3.49,AqSolDB,-55,PubChem,5.62,Kenneth,-4.32,0.83
SolCbio3-1334,F-351,COc1ccccc1OCC(O)CO,,-0.73,AqSolDB,78.5,PubChem,1.39,Kenneth,-1.425,0.695
SolCbio3-1335,F-380,COc1ccc2cc(CCC(C)=O)ccc2c1,,-1.46,AqSolDB,78,PubChem,3.08,Kenneth,-3.11,1.65
SolCbio3-1336,G-56,CC12CCC(CC1)C(C)(C)O2,,-1.74,AqSolDB,1.5,PubChem,2.74,Kenneth,-2.005,0.265
SolCbio3-1337,G-549,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1ccc(F)c(Oc2ccccc2)c1,,-7.337,AqSolDB,52,PubChem,5.95,Kenneth,-5.72,1.617
SolCbio3-1338,G-595,CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC,,-6.144,AqSolDB,-58,PubChem,6.82,Kenneth,-5.49,0.654
SolCbio3-1339,G-1011,NC(=O)c1cnccn1,,-0.667,AqSolDB,192,PubChem,-0.6,Kenneth,-0.57,0.097
SolCbio3-1340,G-1122,N#CC(Cl)(Cl)Cl,,-2.168,AqSolDB,-42,PubChem,2.09,Kenneth,-0.92,1.248
SolCbio3-1341,I-24,O=c1[nH]c2cc(Cl)ccc2o1,,-2.66,AqSolDB,191.5,PubChem,1.6,Kenneth,-2.765,0.105
SolCbio3-1342,5-iodo-2'-deoxyuridine,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I,54-42-2,-2.144133601,BigSolDB2.0,164,PubChem,-0.96,Kenneth,0.07,2.214133601
SolCbio3-1343,Ribavirin(II),NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,36791-04-5,-0.008490897,BigSolDB2.0,174,PubChem,-1.85,Kenneth,0.86,0.868490897
SolCbio3-1344,Kojic acid,O=c1cc(CO)occ1O,501-30-4,-0.512020861,BigSolDB2.0,153.5,PubChem,-0.64,Kenneth,-0.145,0.367020861
SolCbio3-1345,Vitamin D3,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]12,67-97-0,-4.24453986,BigSolDB2.0,84.5,PubChem,7.5,Kenneth,-7.595,3.35046014
SolCbio3-1346,Geraniol,CC(C)=CCC/C(C)=C/CO,106-24-1,-2.245302281,BigSolDB2.0,-15,PubChem,3.52,Kenneth,-2.62,0.374697719
SolCbio3-1347,Thymoquinone,CC1=CC(=O)C(C(C)C)=CC1=O,490-91-5,-2.339836104,BigSolDB2.0,44,PubChem,2.2,Kenneth,-1.89,0.449836104
SolCbio3-1348,Zonisamide,NS(=O)(=O)Cc1noc2ccccc12,68291-97-4,-2.444711372,BigSolDB2.0,163,PubChem,0.5,Kenneth,-1.38,1.064711372
SolCbio3-1349,Uridine,O=c1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,58-96-8,0.369720473,BigSolDB2.0,165,PubChem,-1.98,PubChem,1.08,0.710279527
SolCbio3-1350,5-fluorouracil,O=c1[nH]cc(F)c(=O)[nH]1,51-21-8,-1.010639629,BigSolDB2.0,282,PubChem,-0.89,Kenneth,-1.18,0.169360371
SolCbio3-1351,Etonogestrel,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC,54048-10-1,-2.764842239,BigSolDB2.0,196,PubChem,3.16,Kenneth,-4.37,1.605157761
SolCbio3-1352,Moxidectin,CO/N=C1\C[C@]2(C[C@@H]3C[C@@H](C/C=C(\C)C[C@@H](C)/C=C/C=C4\CO[C@@H]5[C@H](O)C(C)=C[C@@H](C(=O)O3)[C@]45O)O2)O[C@H](/C(C)=C/C(C)C)[C@H]1C,113507-06-5,-3.222284169,BigSolDB2.0,154,PubChem,6,PubChem,-6.79,3.567715831
SolCbio3-1353,Modafinil,NC(=O)C[S+]([O-])C(c1ccccc1)c1ccccc1,68693-11-8,-2.348725189,BigSolDB2.0,164,PubChem,0.6,Kenneth,-1.49,0.858725189
SolCbio3-1354,Deferiprone,Cc1c(O)c(=O)ccn1C,30652-11-0,-0.899863311,BigSolDB2.0,266,PubChem,-0.77,Kenneth,-1.14,0.240136689
SolCbio3-1355,"2,2,2-Tribromoethanol",OCC(Br)(Br)Br,,-0.92,avdeef,81,avdeef,2.1,Kenneth,-2.16,1.24
SolCbio3-1356,"2,5-Dibromobenzaldehyde",O=Cc1cc(Br)ccc1Br,,-3.8,avdeef,70,avdeef,3.35,Kenneth,-3.3,0.5
SolCbio3-1357,Bromsalizol,OCc1cc(Br)ccc1O,,-0.21,avdeef,113,avdeef,1.72,Kenneth,-2.1,1.89
SolCbio3-1358,1-Bromo-3-Isothiocyanatobenzene,S=C=Nc1cccc(Br)c1,,-4.09,avdeef,62,avdeef,4.12,Kenneth,-3.99,0.1
SolCbio3-1359,4-Bromoacetanilide,CC(=O)Nc1ccc(Br)cc1,,-3.08,avdeef,154,avdeef,2.29,Kenneth,-3.08,0
SolCbio3-1360,3-Bromonitrobenzene,O=[N+]([O-])c1cccc(Br)c1,,-1.31,avdeef,56,avdeef,2.64,Kenneth,-2.45,1.14
SolCbio3-1361,Methohexital,C=CCC1(C(C)C#CCC)C(=O)NC(=O)N(C)C1=O,,-3.09,avdeef,149,avdeef,1.8,Kenneth,-2.54,0.55
SolCbio3-1362,Milrinone,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,,-2.32,avdeef,264,avdeef,0.4,Kenneth,-2.29,0.03
SolCbio3-1363,2-Cyanoguanidine<Dicyandiamide>,N#CN=C(N)N,,-0.31,avdeef,211,avdeef,-1.15,PubChem,-0.21,0.1
SolCbio3-1364,Cimetidine,CN=C(NC#N)NCCSCc1nc[nH]c1C,,-1.61,avdeef,142,avdeef,0.4,PubChem,-1.07,0.54
SolCbio3-1365,Citalopram,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,,-4.02,avdeef,183,avdeef,3.76,Kenneth,-4.84,0.82
SolCbio3-1366,Letrozole,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,,-3.84,avdeef,181,avdeef,2.5,Kenneth,-3.56,0.28
SolCbio3-1367,FumaricAcid,O=C(O)/C=C/C(=O)O,,-1.44,avdeef,287,avdeef,0.46,Kenneth,-2.58,1.14
SolCbio3-1368,Nizatidine,CNC(=C[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1,,-1.19,avdeef,203,avdeef,1.1,Kenneth,-2.38,1.19
SolCbio3-1369,Guanabenz,NC(N)=NN=Cc1c(Cl)cccc1Cl,,-1.32,avdeef,228,avdeef,3.2,Kenneth,-4.73,3.41
SolCbio3-1370,Flutamide,CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,,-4.43,avdeef,112,avdeef,3.35,Kenneth,-3.72,0.71
SolCbio3-1371,ValproicAcid,CCCC(CCC)C(=O)O,,-2.05,avdeef,125,avdeef,2.75,Kenneth,-3.25,1.2
SolCbio3-1372,Tocainide,Cc1cccc(C)c1NC(=O)C(C)N,,-1.28,avdeef,256,avdeef,0.76,Kenneth,-2.57,1.29
SolCbio3-1373,Moxalactam<Latamoxef>,CO[C@@]1(NC(=O)C(C(=O)O)c2ccc(O)cc2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CO[C@@H]21,,-1.02,avdeef,191,avdeef,-0.58,Kenneth,-0.58,0.44
SolCbio3-1374,Pefloxacin,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,,-4.91,avdeef,271,avdeef,0.27,Kenneth,-2.23,2.68
SolCbio3-1375,Cromolyn<CromogliciAcid>,O=C(O)c1cc(=O)c2c(OCC(O)COc3cccc4oc(C(=O)O)cc(=O)c34)cccc2o1,,-4.4,avdeef,200,avdeef,1.92,Kenneth,-3.17,1.23
SolCbio3-1376,Ketoconazole,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,,-5.45,avdeef,146,avdeef,4.35,Kenneth,-5.06,0.39
SolCbio3-1377,Oxcarbazepine,NC(=O)N1c2ccccc2CC(=O)c2ccccc21,,-3.47,avdeef,216,avdeef,1.5,Kenneth,-2.91,0.56
SolCbio3-1378,Pirenzepine,CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,,-3.04,avdeef,238,avdeef,0.6,Kenneth,-2.23,0.81
SolCbio3-1379,Guanfacine,N=C(N)NC(=O)Cc1c(Cl)cccc1Cl,,-2.39,avdeef,226,avdeef,0.857,Kenneth,-2.367,0.023
SolCbio3-1380,Melatonin,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,,-3.37,avdeef,117,avdeef,1.6,Kenneth,-2.02,1.35
SolCbio3-1381,Benznidazole<ROCHAGAN>,O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,,-2.81,avdeef,189,avdeef,0.91,Kenneth,-2.05,0.76
SolCbio3-1382,Acetohexamide,CC(=O)c1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,,-1.98,avdeef,188,avdeef,2.44,Kenneth,-3.57,1.59
SolCbio3-1383,Tolbutamide,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,,-3.39,avdeef,129,avdeef,2.34,Kenneth,-2.88,0.51
SolCbio3-1384,Gliclazide,Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1,,-4.92,avdeef,181,avdeef,2.6,PubChem,-3.66,1.26
SolCbio3-1385,Acetaminophen<Paracetamol>,CC(=O)Nc1ccc(O)cc1,,-0.8,avdeef,170,avdeef,0.46,Kenneth,-1.41,0.61
SolCbio3-1386,Baclofen,NCC(CC(=O)O)c1ccc(Cl)cc1,,-2.01,avdeef,208,avdeef,-0.96,Kenneth,-0.37,1.64
SolCbio3-1387,Etodolac,CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3,,-4.46,avdeef,147,avdeef,2.5,Kenneth,-3.22,1.24
SolCbio3-1388,6-AminocaproicAcid,NCCCCCC(=O)O,,0.75,avdeef,205,avdeef,-2.95,Kenneth,1.65,0.9
SolCbio3-1389,Oxaprozin,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,,-2.24,avdeef,159,avdeef,4.19,Kenneth,-5.03,2.79
SolCbio3-1390,Cetirizine,O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,,-3.59,avdeef,113,avdeef,1.7,Kenneth,-2.08,1.51
SolCbio3-1391,Isradipine,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc2nonc12,,-4.67,avdeef,169,avdeef,4.28,Kenneth,-5.22,0.55
SolCbio3-1392,Nimodipine,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,,-5.22,avdeef,125,avdeef,3.05,Kenneth,-3.55,1.67
SolCbio3-1393,Propoxyphene,CCC(=O)OC(Cc1ccccc1)(c1ccccc1)C(C)CN(C)C,,-4.5,avdeef,75,avdeef,4.18,Kenneth,-4.18,0.32
SolCbio3-1394,Zopiclone,CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,,-3.51,avdeef,178,avdeef,0.8,Kenneth,-1.83,1.68
SolCbio3-1395,Famciclovir,CC(=O)OCC(CCn1cnc2cnc(N)nc21)COC(C)=O,,-3.7,avdeef,103,avdeef,0.6,Kenneth,-0.88,2.82
SolCbio3-1396,Felbamate,NC(=O)OCC(COC(N)=O)c1ccccc1,,-2.53,avdeef,151,avdeef,0.3,Kenneth,-1.06,1.47
SolCbio3-1397,Felodipine,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,,-5.58,avdeef,139,avdeef,3.86,Kenneth,-4.5,1.08
SolCbio3-1398,Nitrendipine,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,,-5.21,avdeef,158,avdeef,2.88,Kenneth,-3.71,1.5
SolCbio3-1399,Flumazenil,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,,-3.37,avdeef,202,avdeef,1,Kenneth,-2.27,1.1
SolCbio3-1400,AcetylsalicylicAcid<Aspirin>,CC(=O)Oc1ccccc1C(=O)O,,-1.26,avdeef,137,avdeef,1.19,Kenneth,-1.81,0.55
SolCbio3-1401,Cloxacillin,Cc1onc(-c2ccccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,,-4.5,avdeef,206,avdeef,2.48,Kenneth,-3.79,0.71
SolCbio3-1402,Raloxifene<Keoxifene>,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,,-6.269,avdeef,145,avdeef,5.2,Kenneth,-5.9,0.369
SolCbio3-1403,Leflunomide,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,,-4.07,avdeef,166,avdeef,2.8,Kenneth,-3.71,0.36
SolCbio3-1404,Dronedarone,CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1,,-6.51,avdeef,151,avdeef,4.63,PubChem,-5.39,1.12
SolCbio3-1405,Procainamide,CCN(CC)CCNC(=O)c1ccc(N)cc1,,-1.77,avdeef,167,avdeef,0.88,Kenneth,-1.8,0.03
SolCbio3-1406,Isoniazid,NNC(=O)c1ccncc1,,0.05,avdeef,171,avdeef,-0.7,Kenneth,-0.26,0.31
SolCbio3-1407,Niacin<NicotinicAcid>,O=C(O)c1cccnc1,,-0.87,avdeef,237,avdeef,0.36,Kenneth,-1.98,1.11
SolCbio3-1408,Formanilide,O=CNc1ccccc1,,-0.63,avdeef,46,avdeef,1.15,Kenneth,-0.86,0.23
SolCbio3-1409,NitrilotriaceticAcid,O=C(O)CN(CC(=O)O)CC(=O)O,,-2.85,avdeef,242,avdeef,-3.8,PubChem,2.13,4.98
SolCbio3-1410,GlycolicAcid,O=C(O)CO,,1.079,avdeef,77,avdeef,-1.11,Kenneth,1.09,0.011
SolCbio3-1411,DL-Serine,NC(CO)C(=O)O,,-0.33,avdeef,240,avdeef,-3.07,Kenneth,1.42,1.75
SolCbio3-1412,DL-MalicAcid,O=C(O)CC(O)C(=O)O,,1.03,avdeef,131,avdeef,-1.26,Kenneth,0.7,0.33
SolCbio3-1413,AdefovirDipivoxil,CC(C)(C)C(=O)OCOP(=O)(COCCn1cnc2c(N)ncnc21)OCOC(=O)C(C)(C)C,,-3.91,avdeef,102,avdeef,1.91,Kenneth,-2.18,1.73
SolCbio3-1414,Talbutal<5-Allyl-5-s-butylbarbituricAcid>,C=CCC1(C(C)CC)C(=O)NC(=O)NC1=O,,-2.02,avdeef,109,avdeef,1.47,Kenneth,-1.81,0.21
SolCbio3-1415,Carisoprodol,CCCC(C)(COC(N)=O)COC(=O)NC(C)C,,-2.94,avdeef,92,avdeef,2.1,Kenneth,-2.27,0.67
SolCbio3-1416,Nitroglycerin,O=[N+]([O-])OCC(CO[N+](=O)[O-])O[N+](=O)[O-],,-2.45,avdeef,14,avdeef,1.62,Kenneth,-1.01,1.44
SolCbio3-1417,?-AminobutyricAcid,CCC(N)C(=O)O,,0.31,avdeef,304,avdeef,-2.54,Kenneth,0.25,0.06
SolCbio3-1418,Gly-Gly-Gly-Gly-Gly<Pentaglycine>,NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)O,,-2.31,avdeef,138,avdeef,-3.31,Kenneth,2.68,4.99
SolCbio3-1419,Gly-Gly<Glycylglycine>,NCC(=O)NCC(=O)O,,0.17,avdeef,258,avdeef,-2.92,Kenneth,1.09,0.92
SolCbio3-1420,MalonicAcid,O=C(O)CC(=O)O,,0.86,avdeef,135,avdeef,-0.81,Kenneth,0.21,0.65
SolCbio3-1421,Fenofibrate,CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,,-5.65,avdeef,81,avdeef,5.2,Kenneth,-5.26,0.39
SolCbio3-1422,ClofibricAcid,CC(C)(Oc1ccc(Cl)cc1)C(=O)O,,-2.86,avdeef,119,avdeef,2.57,Kenneth,-3.01,0.15
SolCbio3-1423,Anastrozole,CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1,,-2.77,avdeef,82,avdeef,1.58,Kenneth,-1.65,1.12
SolCbio3-1424,N-(4-acetyl-phenyl)acetamide,CC(=O)Nc1ccc(C(C)=O)cc1,,-1.62,avdeef,158,avdeef,1.24,Kenneth,-2.07,0.45
SolCbio3-1425,N-Acetyl-2-(benzoyloxy)-N-methylacetamide,CC(=O)N(C)C(=O)COC(=O)c1ccccc1,,-2.87,avdeef,103,avdeef,1.58,Kenneth,-1.86,1.01
SolCbio3-1426,Acetaminophen<Paracetamol>,CC(=O)Nc1ccc(O)cc1,,-1.04,avdeef,170,avdeef,0.46,Kenneth,-1.41,0.37
SolCbio3-1427,N4-Acetylsulfanylamide,CC(=O)Nc1ccc(S(N)(=O)=O)cc1,,-1.61,avdeef,220,avdeef,-0.04,Kenneth,-1.41,0.2
SolCbio3-1428,3-Acetylacetanilide,CC(=O)Nc1cccc(C(C)=O)c1,,-1.62,avdeef,152,avdeef,1.06,Kenneth,-1.83,0.21
SolCbio3-1429,AcetylsalicylicAcid<Aspirin>,CC(=O)Oc1ccccc1C(=O)O,,-1.6,avdeef,137,avdeef,1.19,Kenneth,-1.81,0.21
SolCbio3-1430,"2,4,6-Tri-t-butylphenol",CC(C)(C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,,-3.87,avdeef,131,avdeef,6.06,Kenneth,-6.62,2.75
SolCbio3-1431,"2,4-Di-t-butylphenol",CC(C)(C)c1ccc(O)c(C(C)(C)C)c1,,-3.77,avdeef,57,avdeef,5.19,Kenneth,-5.01,1.24
SolCbio3-1432,Nirvanol<5-Ethyl-5-phenylhydantoin>,CCC1(c2ccccc2)NC(=O)NC1=O,,-2.17,avdeef,198,avdeef,1.53,Kenneth,-2.76,0.59
SolCbio3-1433,2-Ethylacetanilide,CCCC(=O)Nc1ccccc1,,-1.59,avdeef,83,avdeef,2.05,Kenneth,-2.13,0.54
SolCbio3-1434,N-Ethyl-1-naphthalenamine,CCNc1cccc2ccccc12,,-3.19,avdeef,50,avdeef,3.45,Kenneth,-3.2,0.01
SolCbio3-1435,Methyprylon,CCC1(CC)C(=O)NCC(C)C1=O,,-0.38,avdeef,74,avdeef,0.78,Kenneth,-0.77,0.39
SolCbio3-1436,Butalbital<5-Allyl-5-i-butylbarbituricAcid>,C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O,,-2.12,avdeef,140,avdeef,1.87,Kenneth,-2.52,0.4
SolCbio3-1437,GabapentinÂ·H2O,NCC1(CC(=O)O)CCCCC1,,-0.058,avdeef,164,avdeef,-1.1,Kenneth,0.21,0.268
SolCbio3-1438,Bupirimate,CCCCc1c(C)nc(NCC)nc1OS(=O)(=O)N(C)C,,-4.16,avdeef,51,avdeef,2.7,Kenneth,-2.46,1.7
SolCbio3-1439,"4,4'-Methylene-bis(2-chloroaniline)",Nc1ccc(Cc2ccc(N)c(Cl)c2)cc1Cl,,-4.28,avdeef,110,avdeef,3.91,Kenneth,-4.26,0.02
SolCbio3-1440,2-(Benzoyloxy)acetamide,NC(=O)COC(=O)c1ccccc1,,-1.64,avdeef,121,avdeef,0.69,Kenneth,-1.15,0.49
SolCbio3-1441,"2-(Benzoyloxy)-N,N-dimethylacetamide",CN(C)C(=O)COC(=O)c1ccccc1,,-1.37,avdeef,82,avdeef,1.07,Kenneth,-1.14,0.23
SolCbio3-1442,"2-(Benzoyloxy)-N,N-bis(2-propenyl)acetamide",C=CCN(CC=C)C(=O)COC(=O)c1ccccc1,,-2.56,avdeef,43,avdeef,2.34,Kenneth,-2.02,0.54
SolCbio3-1443,1-[(Benzoyloxy)acetyl]-4-piperidinol,O=C(OCC(=O)N1CCC(O)CC1)c1ccccc1,,-1.35,avdeef,122,avdeef,0.63,Kenneth,-1.1,0.25
SolCbio3-1444,1-[Benzoyloxy(acetyl)]azetidine,O=C(OCC(=O)N1CCC1)c1ccccc1,,-1.61,avdeef,75,avdeef,1.2,Kenneth,-1.2,0.41
SolCbio3-1445,1-[(Benzoyloxy)acetyl]piperidine,O=C(OCC(=O)N1CCCCC1)c1ccccc1,,-2.5,avdeef,88,avdeef,1.95,Kenneth,-2.08,0.42
SolCbio3-1446,1-[(Benzoyloxy)acetyl]hexahydro-1H-azepine,O=C(OCC(=O)N1CCCCCC1)c1ccccc1,,-2.54,avdeef,108,avdeef,2.3,Kenneth,-2.63,0.09
SolCbio3-1447,4-[(Benzoyloxy)acetyl]morpholine,O=C(OCC(=O)N1CCOCC1)c1ccccc1,,-1.77,avdeef,104,avdeef,0.9,Kenneth,-1.19,0.58
SolCbio3-1448,2-(Benzoyloxy)-N-methylacetamide,CNC(=O)COC(=O)c1ccccc1,,-1.72,avdeef,112,avdeef,0.99,Kenneth,-1.36,0.36
SolCbio3-1449,2-[[(Benzoyloxy)acetyl]amino]propanamide,CC(NC(=O)COC(=O)c1ccccc1)C(N)=O,,-2.72,avdeef,202,avdeef,0.42,Kenneth,-1.69,1.03
SolCbio3-1450,"2-(Benzoyloxy)-N-(1,1-dimethyl-ethyl)acetamide",CC(C)(C)NC(=O)COC(=O)c1ccccc1,,-2.87,avdeef,113,avdeef,2.26,Kenneth,-2.64,0.23
SolCbio3-1451,2-(Benzoyloxy)-N-(1-methyl-ethyl)acetamide,CC(C)NC(=O)COC(=O)c1ccccc1,,-2.73,avdeef,130,avdeef,1.73,Kenneth,-2.28,0.45
SolCbio3-1452,2-(Benzoyloxy)-N-ethylacetamide,CCNC(=O)COC(=O)c1ccccc1,,-2.24,avdeef,106,avdeef,1.28,Kenneth,-1.59,0.65
SolCbio3-1453,2-[[(Benzoyloxy)acetyl]amino]acetamide,NC(=O)CNC(=O)COC(=O)c1ccccc1,,-1.5,avdeef,152,avdeef,0.09,Kenneth,-0.86,0.64
SolCbio3-1454,2-(Benzoyloxy)-N-propylacetamide,CCCNC(=O)COC(=O)c1ccccc1,,-2.54,avdeef,90,avdeef,1.88,Kenneth,-2.03,0.51
SolCbio3-1455,"3-(Benzoyloxy)-N,N-dimethylpropanamide",CN(C)C(=O)CCOC(=O)c1ccccc1,,-1.1,avdeef,50,avdeef,1.28,Kenneth,-1.03,0.07
SolCbio3-1456,"4-(Benzoyloxy)-N,N-dimethylbutanamide",CN(C)C(=O)CCCOC(=O)c1ccccc1,,-1.23,avdeef,41,avdeef,1.86,Kenneth,-1.52,0.29
SolCbio3-1457,N-[2-(Benzoyloxy)ethyl]-N-methylacetamide,CC(=O)N(C)CCOC(=O)c1ccccc1,,-0.85,avdeef,51,avdeef,1.24,Kenneth,-1,0.15
SolCbio3-1458,N-Benzyl-N-methylnitrosoamine,CN(Cc1ccccc1)N=O,,-1.52,avdeef,55,avdeef,1.55,Kenneth,-1.35,0.17
SolCbio3-1459,Dipropylphthalate,CCCOC(=O)c1ccccc1C(=O)OCCC,,-3.37,avdeef,50,avdeef,3.27,Kenneth,-3.02,0.35
SolCbio3-1460,Salicylamide,NC(=O)c1ccccc1O,,-1.75,avdeef,141,avdeef,1.28,Kenneth,-1.94,0.19
SolCbio3-1461,Nicotinamide,NC(=O)c1cccnc1,,0.91,avdeef,130,avdeef,-0.37,Kenneth,-0.18,1.09
